PM 2.5,Dew Point (Celcius Degree),Humidity,Pressure,Temperature,Cumulated wind speed,Precipitation
14,-17,41,1035,-6,4.92,0
11,-17,38,1036,-5,4.02,0
10,-17,38,1035,-5,5.81,0
16,-17,41,1034,-6,7.6,0
13,-17,41,1034,-6,10.73,0
15,-17,41,1035,-6,13.86,0
14,-17,41,1035,-6,1.79,0
25,-17,35,1035,-4,4.92,0
20,-16,35,1035,-3,8.05,0
69,-16,30,1035,-1,9.84,0
82,-15,31,1033,0,0.89,0
89,-16,26,1031,1,2.68,0
89,-16,24,1030,2,4.47,0
98,-16,23,1030,3,3.13,0
117,-15,27,1029,2,4.92,0
122,-15,27,1028,2,6.71,0
126,-14,39,1028,-2,7.6,0
149,-13,45,1028,-3,0.89,0
143,-13,49,1028,-4,1.78,0
96,-13,42,1027,-2,0.89,0
201,-13,42,1027,-2,1.78,0
179,-13,42,1027,-2,2.67,0
177,-13,42,1025,-2,1.79,0
157,-13,42,1025,-2,0.89,0
135,-13,45,1024,-3,1.79,0
135,-12,49,1023,-3,0.89,0
133,-12,46,1021,-2,1.34,0
132,-12,49,1020,-3,0.89,0
141,-12,49,1019,-3,0.89,0
156,-12,49,1019,-3,0.89,0
158,-11,53,1019,-3,1.78,0
146,-11,50,1019,-2,2.67,0
133,-11,46,1018,-1,3.56,0
74,-12,37,1018,1,4.45,0
35,-11,28,1017,6,4.92,0
17,-12,26,1016,6,16.99,0
15,-15,20,1016,6,28.17,0
13,-15,20,1017,6,40.24,0
10,-16,20,1019,5,51.42,0
16,-16,21,1019,4,60.36,0
19,-16,21,1020,4,68.41,0
15,-16,23,1021,3,75.56,0
12,-16,24,1022,2,81.37,0
19,-16,24,1022,2,89.42,0
13,-16,26,1023,1,97.47,0
12,-14,33,1023,0,1.79,0
8,-15,33,1024,-1,1.79,0
6,-14,36,1024,-1,3.58,0
15,-14,36,1025,-1,6.71,0
26,-14,45,1025,-4,0.89,0
19,-14,45,1025,-4,1.78,0
20,-14,53,1026,-6,2.67,0
40,-15,61,1026,-9,1.79,0
41,-15,45,1027,-5,0.89,0
53,-15,48,1027,-6,0.89,0
39,-14,39,1028,-2,2.68,0
43,-16,26,1028,1,0.89,0
56,-16,23,1028,3,1.79,0
64,-16,21,1027,4,0.89,0
50,-15,21,1026,5,1.79,0
48,-14,22,1025,6,4.92,0
46,-15,20,1024,6,8.94,0
69,-15,20,1024,6,12.96,0
83,-15,23,1024,4,14.75,0
88,-15,29,1024,1,15.64,0
92,-14,31,1024,1,17.43,0
80,-13,34,1024,1,19.22,0
61,-10,50,1025,-1,0.89,0
63,-11,46,1025,-1,1.79,0
90,-11,53,1025,-3,0.89,0
91,-10,58,1025,-3,1.78,0
75,-11,67,1025,-6,0.89,0
79,-11,73,1024,-7,1.78,0
78,-10,79,1024,-7,0.45,0
73,-12,67,1023,-7,0.89,0
78,-12,62,1023,-6,2.68,0
80,-13,72,1023,-9,4.47,0
86,-12,72,1023,-8,7.6,0
85,-11,67,1023,-6,9.39,0
97,-10,58,1023,-3,12.52,0
99,-10,46,1024,0,16.54,0
92,-11,37,1023,2,19.67,0
70,-9,40,1022,3,23.69,0
82,-9,38,1021,4,25.48,0
88,-9,35,1020,5,1.79,0
92,-9,38,1020,4,2.68,0
94,-9,38,1020,4,1.79,0
102,-9,40,1021,3,0.89,0
103,-9,43,1022,2,1.78,0
123,-9,43,1022,2,2.67,0
132,-9,58,1023,-2,3.12,0
127,-8,58,1023,-1,4.01,0
72,-11,53,1024,-3,4.9,0
38,-10,67,1024,-5,3.13,0
8,-10,58,1025,-3,6.26,0
10,-9,63,1025,-3,10.28,0
11,-11,58,1026,-4,13.41,0
9,-10,58,1026,-3,17.43,0
8,-11,62,1026,-5,20.56,0
8,-11,58,1027,-4,3.13,0
11,-11,58,1028,-4,1.79,0
13,-11,58,1029,-4,5.81,0
15,-11,58,1029,-4,9.83,0
15,-12,37,1030,1,13.85,0
11,-13,29,1030,3,17.87,0
10,-15,21,1030,5,23.68,0
15,-16,18,1029,6,28.6,0
11,-19,14,1028,6,4.92,0
13,-20,13,1027,6,4.92,0
11,-19,13,1027,7,8.05,0
12,-17,17,1027,6,11.18,0
18,-19,18,1028,3,14.31,0
20,-16,21,1028,4,18.33,0
33,-16,24,1028,2,22.35,0
34,-15,27,1028,2,25.48,0
42,-14,36,1028,-1,0.89,0
26,-13,42,1028,-2,1.78,0
31,-12,49,1028,-3,2.67,0
36,-13,42,1028,-2,3.56,0
44,-14,45,1028,-4,1.79,0
26,-14,49,1028,-5,0.89,0
35,-14,53,1027,-6,0.89,0
41,-15,57,1027,-8,0.45,0
35,-15,57,1027,-8,0.9,0
40,-15,66,1027,-10,1.79,0
64,-15,66,1027,-10,0.45,0
99,-14,67,1027,-9,0.89,0
163,-11,62,1027,-5,1.78,0
186,-9,58,1027,-2,3.57,0
158,-9,50,1027,0,0.89,0
143,-11,40,1025,1,1.79,0
145,-11,34,1024,3,0.89,0
133,-12,30,1023,4,1.79,0
101,-11,32,1022,4,3.58,0
160,-11,32,1022,4,5.37,0
228,-11,37,1021,2,7.16,0
179,-11,43,1021,0,8.95,0
178,-11,46,1022,-1,9.84,0
171,-10,54,1022,-2,0.89,0
167,-10,58,1021,-3,0.89,0
168,-9,63,1021,-3,1.78,0
235,-9,63,1021,-3,3.57,0
300,-10,58,1020,-3,0.89,0
292,-10,67,1020,-5,0.89,0
253,-11,73,1020,-7,0.89,0
217,-10,73,1019,-6,1.34,0
196,-11,67,1019,-6,1.79,0
188,-12,67,1019,-7,4.92,0
190,-11,73,1019,-7,0.45,0
201,-13,72,1019,-9,0.89,0
193,-11,78,1019,-8,0.89,0
193,-10,62,1019,-4,1.79,0
186,-9,54,1019,-1,4.92,0
198,-10,43,1019,1,6.71,0
194,-11,32,1018,4,0.89,0
196,-11,34,1017,3,1.79,0
212,-11,32,1017,4,0.89,0
211,-11,30,1017,5,1.78,0
227,-11,30,1017,5,2.67,0
242,-11,34,1017,3,3.56,0
241,-11,40,1018,1,4.45,0
257,-11,32,1019,4,1.79,0
244,-9,58,1020,-2,0.89,0
287,-11,53,1021,-3,0.89,0
280,-9,58,1021,-2,1.78,0
254,-10,67,1022,-5,4.02,0
90,-10,62,1022,-4,0.89,0
48,-12,37,1023,1,1.79,0
35,-12,32,1023,3,6.71,0
20,-13,31,1024,2,10.73,0
38,-13,29,1024,3,14.75,0
21,-14,29,1025,2,17.88,0
28,-14,33,1025,0,0.89,0
90,-11,50,1026,-2,1.78,0
100,-10,54,1027,-2,2.67,0
106,-9,54,1028,-1,3.56,0
126,-7,51,1029,2,5.35,0
112,-7,51,1029,2,1.79,0
109,-8,47,1027,2,3.58,0
102,-8,41,1026,4,0.89,0
93,-8,44,1026,3,1.78,0
93,-10,35,1026,4,2.67,0
98,-11,34,1027,3,3.56,0
103,-11,37,1027,2,4.45,0
79,-10,37,1027,3,1.79,0
77,-6,55,1028,2,3.58,0.2
81,-3,80,1028,0,0.89,0
76,-3,86,1028,-1,0.89,0
96,-2,92,1028,-1,0.89,0
100,-2,92,1028,-1,1.78,0
95,-2,92,1028,-1,1.79,0
86,-2,92,1027,-1,2.68,0
83,-3,86,1027,-1,3.57,0
78,-3,86,1027,-1,4.46,0
61,-3,86,1026,-1,6.25,0
71,-3,86,1026,-1,7.14,0
73,-3,86,1026,-1,8.03,0
87,-3,86,1026,-1,0.89,0
97,-3,86,1026,-1,1.78,0
101,-2,92,1027,-1,2.67,0
110,-2,86,1027,0,3.56,0
118,-2,80,1026,1,4.45,0
129,-3,69,1025,2,1.79,0
127,-4,55,1023,4,1.79,0
127,-4,52,1022,5,0.89,0
141,-3,60,1022,4,1.79,0
178,-4,64,1022,2,0.89,0
177,-4,74,1023,0,1.78,0
177,-4,69,1023,1,2.67,0
190,-4,80,1024,-1,3.56,0
186,-3,80,1024,0,1.79,0
204,-3,80,1024,0,3.58,0
214,-3,80,1024,0,5.37,0
225,-5,86,1025,-3,0.45,0
214,-5,92,1024,-4,1.34,0
233,-7,92,1023,-6,2.23,0
256,-6,92,1023,-5,0.89,0
253,-7,100,1023,-7,2.68,0
268,-7,92,1022,-6,0.89,0
226,-5,92,1023,-4,1.79,0
172,-4,92,1024,-3,4.92,0
107,-4,86,1026,-2,10.73,0
30,-5,64,1027,1,15.65,0
21,-11,32,1028,4,29.51,0
7,-14,23,1029,5,38.45,0
11,-8,41,1030,4,44.26,0
8,-14,27,1030,3,7.15,0
6,-17,22,1030,2,14.3,0
8,-19,19,1031,2,20.11,0
11,-20,19,1031,1,25.03,0
8,-21,17,1032,1,29.95,0
6,-18,24,1034,0,4.92,0
8,-19,24,1035,-1,10.73,0
8,-20,23,1036,-2,15.65,0
6,-20,25,1037,-3,21.46,0
7,-20,27,1037,-4,28.61,0
13,-21,25,1038,-4,34.42,0
10,-21,27,1038,-5,41.57,0
10,-22,24,1038,-5,48.72,0
14,-22,24,1038,-5,56.77,0
10,-22,26,1038,-6,62.58,0
15,-22,34,1038,-9,64.37,0
16,-22,34,1037,-9,66.16,0
13,-22,39,1037,-11,69.29,0
11,-22,39,1038,-11,72.42,0
11,-20,40,1038,-9,75.55,0
16,-21,29,1039,-6,3.13,0
15,-20,25,1039,-3,4.02,0
16,-20,23,1039,-2,8.94,0
10,-20,23,1038,-2,4.02,0
14,-20,22,1037,-1,8.04,0
11,-20,22,1035,-1,12.06,0
14,-21,18,1035,0,15.19,0
23,-20,20,1034,0,16.98,0
28,-20,22,1034,-1,17.87,0
32,-20,25,1034,-3,0.89,0
48,-21,23,1035,-3,1.79,0
41,-19,37,1035,-7,1.79,0
43,-17,41,1035,-6,0.89,0
41,-18,41,1036,-7,1.79,0
40,-18,41,1036,-7,4.92,0
47,-17,52,1037,-9,6.71,0
26,-18,32,1037,-4,0.89,0
27,-17,44,1037,-7,1.79,0
11,-18,32,1035,-4,6.71,0
8,-19,30,1035,-4,11.63,0
9,-19,32,1035,-5,3.13,0
8,-19,32,1035,-5,4.02,0
11,-19,32,1036,-5,7.15,0
17,-19,32,1036,-5,10.28,0
29,-19,27,1037,-3,13.41,0
20,-19,25,1037,-2,18.33,0
15,-19,24,1037,-1,20.12,0
18,-20,20,1036,0,1.79,0
31,-20,20,1034,0,3.58,0
33,-20,20,1033,0,3.13,0
39,-20,19,1032,1,0.89,0
49,-20,20,1032,0,2.68,0
66,-18,26,1032,-1,1.79,0
85,-17,28,1032,-1,3.58,0
88,-16,33,1032,-2,5.37,0
101,-15,36,1032,-2,7.16,0
116,-15,36,1032,-2,8.95,0
119,-14,42,1032,-3,10.74,0
115,-14,39,1032,-2,12.53,0
118,-14,39,1031,-2,15.66,0
126,-15,36,1030,-2,17.45,0
112,-14,39,1030,-2,18.34,0
95,-12,49,1029,-3,19.23,0
99,-9,58,1029,-2,24.15,0
91,-6,79,1029,-3,28.17,0
93,-6,79,1029,-3,31.3,0
90,-6,79,1029,-3,33.09,0
83,-6,79,1029,-3,34.88,0
100,-6,74,1029,-2,3.13,0
115,-6,63,1030,0,1.79,0
108,-8,50,1029,1,1.79,0
48,-12,32,1028,3,5.81,0
14,-15,23,1027,4,9.83,0
12,-17,18,1027,5,16.98,0
10,-19,16,1027,4,25.92,0
9,-20,15,1027,4,37.99,0
9,-20,16,1028,3,47.82,0
15,-20,19,1029,1,56.76,0
14,-21,17,1030,1,65.7,0
12,-22,17,1031,0,75.53,0
14,-20,22,1032,-1,84.47,0
11,-19,25,1033,-2,92.52,0
9,-19,27,1033,-3,98.33,0
5,-20,27,1034,-4,102.35,0
10,-21,23,1034,-3,109.5,0
8,-21,25,1034,-4,115.31,0
10,-20,32,1034,-6,0.89,0
11,-20,34,1034,-7,0.89,0
15,-20,37,1034,-8,1.79,0
12,-20,40,1035,-9,4.92,0
11,-19,44,1035,-9,9.84,0
12,-19,37,1037,-7,14.76,0
14,-19,27,1037,-3,20.57,0
10,-19,27,1037,-3,4.02,0
12,-19,25,1038,-2,3.13,0
16,-19,22,1037,0,6.26,0
10,-21,17,1036,1,9.39,0
17,-22,16,1035,1,1.79,0
9,-22,16,1035,1,2.68,0
9,-22,14,1034,2,1.79,0
9,-22,16,1035,1,0.89,0
16,-20,22,1035,-1,1.79,0
21,-21,23,1036,-3,0.45,0
6,-21,20,1038,-1,4.02,0
7,-20,22,1039,-1,8.04,0
13,-21,27,1039,-5,3.13,0
10,-20,29,1039,-5,4.02,0
9,-20,32,1039,-6,7.15,0
17,-20,37,1039,-8,10.28,0
27,-20,37,1039,-8,13.41,0
21,-20,37,1040,-8,16.54,0
9,-21,27,1039,-5,8.05,0
12,-21,27,1039,-5,12.07,0
23,-22,29,1040,-7,15.2,0
17,-21,29,1040,-6,19.22,0
22,-21,25,1041,-4,23.24,0
26,-21,20,1041,-1,4.02,0
20,-23,15,1040,0,7.15,0
26,-24,14,1039,0,1.79,0
18,-23,12,1038,3,3.13,0
11,-23,12,1036,3,4.92,0
50,-19,24,1036,-1,2.68,0
74,-21,17,1036,1,6.7,0
90,-20,19,1037,1,8.49,0
110,-20,19,1037,1,1.79,0
111,-17,38,1037,-5,2.68,0
130,-17,44,1036,-7,0.89,0
113,-17,41,1036,-6,1.78,0
143,-18,44,1037,-8,1.79,0
138,-18,44,1037,-8,4.92,0
119,-18,48,1036,-9,6.71,0
73,-19,44,1036,-9,8.5,0
40,-19,47,1036,-10,10.29,0
44,-19,44,1035,-9,12.08,0
37,-18,48,1035,-9,15.21,0
39,-18,41,1036,-7,18.34,0
39,-18,32,1036,-4,20.13,0
44,-18,26,1036,-1,4.02,0
37,-21,18,1036,0,1.79,0
34,-20,20,1036,0,0.89,0
31,-20,19,1034,1,2.68,0
41,-20,16,1033,3,3.57,0
69,-21,15,1033,3,1.79,0
85,-20,16,1033,3,1.79,0
118,-19,19,1033,2,0.89,0
129,-19,20,1033,1,1.78,0
121,-17,30,1033,-2,2.67,0
125,-14,42,1034,-3,0.89,0
136,-14,42,1034,-3,1.78,0
139,-14,45,1034,-4,0.89,0
145,-14,49,1034,-5,1.79,0
148,-15,42,1034,-4,0.89,0
185,-16,41,1034,-5,1.78,0
283,-15,48,1034,-6,2.67,0
266,-15,52,1034,-7,0.89,0
225,-16,56,1033,-9,0.89,0
132,-16,52,1033,-8,0.89,0
81,-16,52,1033,-8,2.68,0
80,-16,56,1033,-9,4.47,0
77,-16,48,1033,-7,0.89,0
91,-16,38,1034,-4,3.13,0
110,-16,33,1034,-2,4.92,0
116,-18,22,1034,1,6.71,0
133,-17,22,1033,2,8.5,0
144,-17,22,1032,2,0.89,0
152,-16,23,1032,3,2.68,0
167,-16,23,1031,3,4.47,0
182,-15,25,1031,3,1.79,0
199,-15,27,1031,2,0.89,0
218,-12,39,1032,0,1.79,0
162,-15,29,1032,1,0.89,0
151,-14,31,1033,1,1.79,0
119,-10,37,1033,3,7.6,0
135,-4,74,1034,0,11.62,0.1
109,-3,86,1033,-1,13.41,0
95,-3,86,1033,-1,0.89,0
125,-3,92,1032,-2,1.78,0
140,-4,92,1032,-3,0.89,0
153,-4,92,1032,-3,1.79,0
161,-5,92,1032,-4,2.68,0
195,-6,92,1032,-5,0.89,0
189,-6,92,1031,-5,0.89,0
190,-5,92,1032,-4,0.89,0
216,-6,92,1033,-5,2.68,0
224,-4,86,1033,-2,4.47,0
199,-6,63,1033,0,6.26,0
138,-10,40,1032,2,8.05,0
93,-9,35,1032,5,9.84,0
66,-9,30,1031,7,11.63,0
63,-9,28,1030,8,17.44,0
52,-10,26,1029,8,24.59,0
28,-12,24,1029,7,39.79,0
22,-14,22,1029,6,47.84,0
15,-16,18,1030,6,53.65,0
26,-15,21,1030,5,59.46,0
19,-18,18,1031,4,71.53,0
17,-18,21,1032,2,82.71,0
15,-17,26,1033,0,90.76,0
18,-15,31,1033,0,99.7,0
12,-15,33,1033,-1,107.75,0
14,-15,33,1033,-1,115.8,0
11,-15,36,1033,-2,120.72,0
9,-15,33,1033,-1,129.66,0
10,-16,30,1033,-1,140.84,0
8,-16,33,1033,-2,149.78,0
9,-16,33,1033,-2,155.59,0
13,-15,33,1033,-1,161.4,0
16,-17,26,1033,0,167.21,0
15,-17,22,1033,2,171.23,0
12,-17,21,1033,3,175.25,0
18,-17,21,1032,3,182.4,0
11,-17,19,1030,4,190.45,0
13,-17,18,1029,5,197.6,0
10,-16,18,1028,6,204.75,0
9,-16,18,1028,6,210.56,0
11,-14,22,1029,6,218.61,0
7,-16,21,1030,4,225.76,0
10,-14,29,1032,2,231.57,0
10,-15,27,1033,2,239.62,0
6,-15,29,1034,1,244.54,0
5,-15,29,1034,1,252.59,0
5,-15,29,1034,1,259.74,0
4,-13,36,1035,0,264.66,0
7,-13,36,1035,0,271.81,0
8,-14,33,1035,0,277.62,0
6,-13,36,1034,0,283.43,0
7,-14,36,1034,-1,289.24,0
10,-14,36,1034,-1,294.16,0
11,-14,42,1034,-3,0.89,0
17,-14,53,1034,-6,1.79,0
17,-13,39,1035,-1,1.79,0
16,-14,31,1035,1,0.89,0
15,-15,23,1035,4,3.13,0
13,-14,23,1034,5,8.05,0
15,-15,20,1033,6,12.97,0
24,-14,20,1031,7,18.78,0
29,-14,19,1030,8,24.59,0
28,-14,18,1029,9,30.4,0
38,-14,19,1028,8,4.92,0
46,-13,20,1028,8,8.94,0
51,-13,24,1028,6,12.96,0
58,-14,22,1028,6,16.98,0
60,-13,24,1028,6,21.9,0
65,-13,24,1028,6,25.92,0
63,-13,25,1028,5,29.94,0
60,-14,25,1027,4,4.02,0
55,-12,46,1027,-2,0.89,0
53,-12,49,1026,-3,0.89,0
58,-12,53,1026,-4,0.45,0
89,-13,57,1025,-6,0.89,0
105,-12,53,1024,-4,1.79,0
91,-13,53,1024,-5,2.68,0
98,-13,57,1023,-6,4.47,0
93,-13,53,1023,-5,6.26,0
96,-13,49,1024,-4,8.05,0
73,-13,34,1024,1,9.84,0
45,-13,29,1024,3,11.63,0
42,-13,22,1024,7,13.42,0
34,-13,19,1022,9,16.55,0
33,-14,16,1021,10,19.68,0
36,-14,15,1020,11,23.7,0
61,-15,14,1020,11,27.72,0
93,-14,15,1019,11,31.74,0
91,-12,19,1020,10,4.02,0
108,-13,20,1020,8,4.02,0
87,-13,22,1020,7,3.13,0
90,-13,22,1021,7,6.26,0
99,-13,31,1021,2,0.89,0
86,-12,46,1022,-2,1.78,0
49,-12,46,1023,-2,1.79,0
24,-12,37,1023,1,4.92,0
12,-12,39,1024,0,8.94,0
7,-11,43,1024,0,12.07,0
4,-12,39,1024,0,4.02,0
5,-13,31,1025,2,4.92,0
8,-13,36,1026,0,9.84,0
7,-15,29,1027,1,13.86,0
10,-15,29,1028,1,17.88,0
8,-15,29,1029,1,22.8,0
13,-16,24,1030,2,27.72,0
15,-16,24,1031,2,30.85,0
9,-16,24,1031,2,4.92,0
8,-16,24,1031,2,8.94,0
9,-17,24,1031,1,12.96,0
12,-18,21,1031,2,17.88,0
11,-19,18,1031,3,21.9,0
6,-20,16,1031,3,25.92,0
5,-26,10,1032,2,8.94,0
6,-26,12,1033,0,17.88,0
9,-24,15,1035,-1,27.71,0
7,-25,15,1036,-2,36.65,0
7,-25,16,1037,-3,46.48,0
6,-25,17,1037,-4,55.42,0
7,-24,19,1037,-4,63.47,0
6,-24,22,1038,-6,68.39,0
4,-25,22,1038,-7,4.02,0
5,-25,24,1039,-8,7.15,0
10,-25,24,1039,-8,11.17,0
9,-26,22,1038,-8,15.19,0
13,-26,25,1038,-10,1.79,0
10,-26,30,1038,-12,4.92,0
13,-26,27,1038,-11,8.05,0
13,-24,28,1039,-9,1.79,0
14,-25,20,1039,-6,4.92,0
11,-24,18,1039,-3,3.13,0
12,-24,15,1039,-1,4.92,0
8,-25,15,1037,-2,1.79,0
11,-27,11,1036,0,3.58,0
15,-27,10,1034,1,4.47,0
15,-27,10,1033,1,5.36,0
30,-27,10,1033,1,1.79,0
37,-27,10,1033,1,3.58,0
54,-25,13,1033,0,6.71,0
67,-22,18,1033,-1,9.84,0
70,-21,18,1033,0,11.63,0
72,-20,25,1033,-3,12.52,0
93,-20,27,1033,-4,14.31,0
109,-19,30,1033,-4,16.1,0
119,-19,37,1033,-7,17.89,0
124,-18,41,1032,-7,19.68,0
127,-18,44,1032,-8,20.57,0
113,-19,47,1032,-10,0.89,0
104,-19,51,1032,-11,2.68,0
119,-18,51,1031,-10,0.89,0
96,-20,47,1031,-11,1.79,0
84,-20,47,1031,-11,3.58,0
67,-20,40,1031,-9,5.37,0
66,-19,32,1031,-5,7.16,0
81,-19,25,1031,-2,10.29,0
82,-21,18,1030,0,13.42,0
78,-21,16,1029,2,15.21,0
82,-22,12,1027,4,0.89,0
74,-20,14,1026,5,2.68,0
116,-20,13,1025,6,3.13,0
146,-19,14,1024,6,6.26,0
134,-19,15,1024,5,11.18,0
155,-18,17,1023,5,14.31,0
182,-17,18,1023,5,16.1,0
176,-15,33,1023,-1,0.89,0
165,-15,39,1022,-3,1.78,0
175,-14,49,1022,-5,0.89,0
188,-15,48,1021,-6,2.68,0
213,-14,49,1021,-5,1.79,0
214,-16,48,1021,-7,4.92,0
166,-16,41,1020,-5,6.71,0
136,-17,44,1019,-7,9.84,0
113,-17,35,1019,-4,13.86,0
125,-17,41,1018,-6,16.99,0
136,-17,44,1018,-7,20.12,0
186,-16,45,1018,-6,23.25,0
122,-16,35,1018,-3,26.38,0
97,-16,28,1018,0,29.51,0
91,-17,19,1018,4,31.3,0
78,-16,18,1017,6,0.89,0
86,-16,15,1016,9,1.79,0
83,-16,12,1015,12,1.79,0
73,-16,11,1014,13,3.13,0
82,-16,12,1013,12,4.92,0
86,-16,12,1012,12,8.05,0
105,-16,12,1012,12,11.18,0
170,-16,15,1013,9,12.97,0
177,-15,23,1013,4,13.86,0
179,-14,31,1014,1,1.79,0
186,-13,36,1014,0,3.58,0
178,-14,33,1015,0,0.89,0
71,-16,24,1015,2,1.79,0
52,-13,39,1015,-1,5.81,0
123,-14,29,1016,2,1.79,0
190,-11,46,1016,-1,3.58,0
183,-10,54,1016,-2,0.89,0
137,-12,49,1016,-3,1.79,0
54,-13,34,1016,1,3.13,0
23,-15,29,1016,1,6.26,0
25,-15,29,1017,1,11.18,0
26,-15,29,1018,1,15.2,0
27,-14,27,1019,3,18.33,0
21,-14,23,1019,5,22.35,0
24,-15,17,1015,8,3.13,0
20,-16,15,1015,9,0.89,0
16,-15,16,1015,9,1.78,0
15,-15,17,1015,8,1.79,0
16,-16,20,1016,5,0.89,0
9,-16,18,1017,6,4.02,0
11,-15,25,1018,3,3.13,0
9,-17,22,1019,2,4.02,0
13,-15,25,1019,3,8.94,0
10,-14,27,1020,3,13.86,0
14,-14,27,1020,3,15.65,0
20,-13,42,1020,-2,17.44,0
23,-12,49,1020,-3,0.45,0
21,-13,45,1020,-3,1.79,0
20,-13,42,1019,-2,3.58,0
20,-13,53,1020,-5,5.37,0
26,-13,49,1020,-4,3.13,0
24,-12,49,1020,-3,1.79,0
18,-12,42,1021,-1,1.79,0
24,-13,31,1022,2,0.89,0
30,-13,27,1022,4,1.78,0
27,-13,27,1022,4,1.79,0
29,-13,24,1021,6,4.92,0
35,-14,22,1020,6,0.89,0
30,-13,24,1019,6,3.13,0
34,-14,22,1019,6,1.79,0
27,-13,24,1018,6,3.13,0
28,-13,25,1018,5,4.92,0
40,-13,27,1018,4,6.71,0
53,-14,29,1019,2,0.89,0
73,-13,31,1020,2,3.13,0
75,-10,43,1020,1,7.15,0
88,-10,46,1020,0,10.28,0
73,-9,54,1020,-1,12.07,0
61,-9,63,1020,-3,0.89,0
68,-9,68,1020,-4,1.78,0
94,-9,73,1020,-5,1.79,0
111,-9,79,1019,-6,2.68,0
96,-10,73,1019,-6,3.57,0
98,-10,73,1019,-6,4.46,0
95,-11,78,1019,-8,0.89,0
109,-11,78,1019,-8,1.78,0
96,-11,78,1020,-8,0.89,0
87,-9,58,1020,-2,0.89,0
111,-10,37,1019,3,2.67,0
130,-10,32,1018,5,3.56,0
126,-10,30,1017,6,4.45,0
120,-9,30,1015,7,1.79,0
127,-10,24,1015,9,4.92,0
122,-10,24,1014,9,6.71,0
170,-10,28,1014,7,8.5,0
205,-10,32,1014,5,9.39,0
231,-10,37,1015,3,0.89,0
253,-10,46,1015,0,1.79,0
282,-10,40,1015,2,0.89,0
291,-10,43,1015,1,1.79,0
317,-9,50,1014,0,3.58,0
313,-10,58,1014,-3,1.79,0
281,-10,58,1013,-3,0.89,0
247,-10,62,1013,-4,0.89,0
215,-10,67,1013,-5,2.68,0
215,-11,58,1012,-4,3.57,0
221,-10,73,1012,-6,5.36,0
203,-10,67,1012,-5,0.89,0
218,-9,73,1012,-5,1.78,0
218,-10,73,1012,-6,0.89,0
227,-9,50,1012,0,2.68,0
227,-8,41,1012,4,1.79,0
231,-8,38,1012,5,3.58,0
230,-8,33,1012,7,5.37,0
239,-8,29,1011,9,0.89,0
253,-7,29,1011,10,1.79,0
258,-7,27,1011,11,0.89,0
268,-7,27,1011,11,1.78,0
283,-7,31,1011,9,0.89,0
290,-8,35,1012,6,0.89,0
315,-8,44,1012,3,0.89,0
348,-7,55,1013,1,0.89,0
380,-7,59,1014,0,0.89,0
388,-8,50,1015,1,0.89,0
376,-7,59,1016,0,1.34,0
394,-8,63,1016,-2,1.79,0
345,-8,58,1017,-1,3.58,0
329,-9,50,1017,0,0.89,0
309,-8,58,1018,-1,1.78,0
325,-8,58,1018,-1,2.67,0
348,-9,63,1018,-3,0.89,0
359,-9,68,1018,-4,1.79,0
373,-8,73,1018,-4,3.58,0
336,-8,58,1019,-1,4.47,0
302,-8,54,1020,0,6.26,0
286,-10,35,1020,4,9.39,0
276,-10,32,1020,5,11.18,0
220,-9,30,1019,7,12.97,0
289,-9,30,1018,7,0.89,0
308,-10,26,1018,8,1.78,0
293,-10,26,1017,8,1.79,0
297,-6,36,1018,8,4.92,0
307,-5,42,1018,7,6.71,0
262,-6,41,1018,6,8.5,0
197,-7,38,1019,6,12.52,0
177,-8,35,1019,6,15.65,0
168,-8,38,1019,5,19.67,0
169,-8,44,1020,3,21.46,0
172,-8,44,1020,3,23.25,0
195,-7,51,1020,2,26.38,0
214,-6,63,1019,0,28.17,0
240,-7,63,1019,-1,29.96,0
252,-7,68,1019,-2,0.89,0
256,-7,68,1018,-2,1.78,0
241,-8,73,1018,-4,2.67,0
250,-7,79,1018,-4,0.89,0
249,-7,85,1018,-5,1.79,0
246,-7,79,1019,-4,1.79,0
204,-6,55,1019,2,0.45,0
45,-6,41,1019,6,1.79,0
22,-13,18,1018,10,8.94,0
22,-13,18,1017,10,17.88,0
17,-12,18,1016,11,25.93,0
17,-11,18,1016,12,34.87,0
13,-12,17,1016,12,43.81,0
16,-13,16,1016,12,53.64,0
16,-14,15,1017,11,62.58,0
21,-13,20,1018,8,69.73,0
26,-14,19,1018,8,74.65,0
23,-14,19,1019,8,4.92,0
26,-13,22,1020,7,9.84,0
22,-12,26,1020,6,13.86,0
28,-12,27,1020,5,17.88,0
17,-12,27,1021,5,21.01,0
20,-11,32,1021,4,25.03,0
18,-11,34,1021,3,29.05,0
14,-11,34,1021,3,33.97,0
17,-12,34,1021,2,38.89,0
16,-12,34,1022,2,43.81,0
19,-11,37,1022,2,48.73,0
23,-11,37,1023,2,53.65,0
21,-11,37,1024,2,57.67,0
27,-11,32,1025,4,61.69,0
29,-11,28,1025,6,4.92,0
23,-11,24,1025,8,10.73,0
18,-11,23,1024,9,4.02,0
13,-12,21,1024,9,8.04,0
18,-11,20,1023,11,4.02,0
18,-11,20,1023,11,7.15,0
19,-11,20,1023,11,1.79,0
12,-11,21,1024,10,2.68,0
17,-11,24,1024,8,3.57,0
25,-11,30,1025,5,4.02,0
40,-10,37,1026,3,4.47,0
46,-10,40,1026,2,5.36,0
